video_id,url,description,hashtags
7618090821862051090,https://www.tiktok.com/@bittersweetbynajla/video/7618090821862051090,"Masih ada kesempatan untuk kamu dapetin hampers cantik bittersweet dengan harga paling best deal, Serbu sekarang di outlet kita 🤩 #bittersweetbynajla #hamperslebaran","#bittersweetbynajla, #hamperslebaran"
7617897604738796808,https://www.tiktok.com/@bittersweetbynajla/video/7617897604738796808,"Nyari kebutuhan rumah tangga, skincare dan elektronik ga perlu ribet dan ga perlu antri lagi 🤩 @TikTok Shop by Tokopedia  #RamadanEkstraSeru  #bittersweetbynajla #fyp","#ramadanekstraseru, #bittersweetbynajla, #fyp"
7617854320582741266,https://www.tiktok.com/@bittersweetbynajla/video/7617854320582741266,JOIN LIVE @Atta Halilintar SEKARANG‼️ #bittersweetbynajla #attahalilintar,"#bittersweetbynajla, #attahalilintar"
7617847024163114258,https://www.tiktok.com/@bittersweetbynajla/video/7617847024163114258,Harga ambyar dubai chewy cookie spesial di live @Atta Halilintar 🤩 JOIN LIVE SEKARANG‼️ #bittersweetbynajla #dubaichewycookie #attahalilintar,"#bittersweetbynajla, #dubaichewycookie, #attahalilintar"
7617814317815155976,https://www.tiktok.com/@bittersweetbynajla/video/7617814317815155976,"Hampers cantik isi cookies best seller bittersweet, harga jauh lebih affordable dan bisa langsung kamu jemput di 25 outlet bittersweet 😍 #bittersweetbynajla #hamperslebaran","#bittersweetbynajla, #hamperslebaran"
7617725164951801106,https://www.tiktok.com/@bittersweetbynajla/video/7617725164951801106,Kalian udah di kirimin hampers belum sama ayang ? 🥰 #bittersweetbynajla #hamperslebaran,"#bittersweetbynajla, #hamperslebaran"
7617373241979440391,https://www.tiktok.com/@bittersweetbynajla/video/7617373241979440391,Paket hampers paling best seller “RAHEEL HAMPERS” isi 4 cookies ramadan 🤩 #bittersweetbynajla #hamperslebaran #cookieslebaran,"#bittersweetbynajla, #hamperslebaran, #cookieslebaran"
7617348457820425480,https://www.tiktok.com/@bittersweetbynajla/video/7617348457820425480,"Isi hampers ga harus kue kering kok bestii, isi dessert box dan coklat dubai juga boleh 🥰 #bittersweetbynajla #hamperslebaran","#bittersweetbynajla, #hamperslebaran"
7617010022819646728,https://www.tiktok.com/@bittersweetbynajla/video/7617010022819646728,Honest review Dubai Chewy Cookie Bittersweet 😍 Ada yang mau coba ? #bittersweetbynajla #dubaichewycookie,"#bittersweetbynajla, #dubaichewycookie"
7616990591280270610,https://www.tiktok.com/@bittersweetbynajla/video/7616990591280270610,Gercepin jangan sampe kamu ketinggalan 🤩 #bittersweetbynajla #RamadanEkstraSeru @TikTok Shop by Tokopedia,"#bittersweetbynajla, #ramadanekstraseru"
7616972945025486087,https://www.tiktok.com/@bittersweetbynajla/video/7616972945025486087,Dapet orderan Raheel hampers 142 paket dari CEO muda anak tunggal kaya raya 😱 Kamu udah pesen hampers belum besti ? #bittersweetbynajla #hamperslebaran,"#bittersweetbynajla, #hamperslebaran"
7616650696439434503,https://www.tiktok.com/@bittersweetbynajla/video/7616650696439434503,"Yang CO hari ini dikirim after lebaran ya beb, CHECKOUT SEKARANG‼️ #bittersweetbynajla #cookieslebaran","#bittersweetbynajla, #cookieslebaran"
7616647243717758226,https://www.tiktok.com/@bittersweetbynajla/video/7616647243717758226,"Dubai chewy kita PO ya beb karena kita g akan keluarin pesanan kamu yang ga fresh, mohon bersabar ya 🥰 #bittersweetbynajla #dubaichewycookie","#bittersweetbynajla, #dubaichewycookie"
7616644862426762514,https://www.tiktok.com/@bittersweetbynajla/video/7616644862426762514,Dubai chey cookies 80 ribuan dapet 2 pcs di live sekarang😱 #bittersweetbynajla #dubaichewycookie,"#bittersweetbynajla, #dubaichewycookie"
7616640489776876808,https://www.tiktok.com/@bittersweetbynajla/video/7616640489776876808,Cookies kita aman dikirim keseluruh indonesia ya besti 😍 #bittersweetbynajla #cookieslebaran,"#bittersweetbynajla, #cookieslebaran"
7616635538447060242,https://www.tiktok.com/@bittersweetbynajla/video/7616635538447060242,Siapa yang belum dapet harga ambyar cookies ramadan?  Join live sekarang‼️ #bittersweetbynajla,#bittersweetbynajla
7616602119365266695,https://www.tiktok.com/@bittersweetbynajla/video/7616602119365266695,Order sekarang hampers cantik bittersweet di tag lokasi yang mimin sematkan🤩 #bittersweetbynajla #hamperslebaran,"#bittersweetbynajla, #hamperslebaran"
7616295654997970183,https://www.tiktok.com/@bittersweetbynajla/video/7616295654997970183,Jangan ketinggalan keseruannya 🤩 #RamadanEkstraSeru @TikTok Shop by Tokopedia,#ramadanekstraseru
7616227189637303570,https://www.tiktok.com/@bittersweetbynajla/video/7616227189637303570,"Yang butuh cepet hampers ramadan bisa langsung order di tag lokasi, khusus pengiriman instan (jabodetabek only)✅ Absen domisili kamu dekat dengan outlet bittersweet mana ? #bittersweetbynajla #hampersramadhan","#bittersweetbynajla, #hampersramadhan"
7615924401611017480,https://www.tiktok.com/@bittersweetbynajla/video/7615924401611017480,Hampers rotan cantik pantes banget untuk bagi-bagi🤩 JOIN LIVE SEKARANG #RamadanEkstraSeru #bittersweetbynajla,"#ramadanekstraseru, #bittersweetbynajla"
7615907542891236615,https://www.tiktok.com/@bittersweetbynajla/video/7615907542891236615,Yuk ikutan langsung join live sekarang 🤩 #RamadanEkstraSeru #bittersweetbynajla @TikTok Shop by Tokopedia,"#ramadanekstraseru, #bittersweetbynajla"
7615869390180961543,https://www.tiktok.com/@bittersweetbynajla/video/7615869390180961543,Hampers cantik isi cookies ramadan dan dessert LANGSUNG KIRIM‼️ Order sekarang khusus pengiriman instan (jabodetabek only)✅ #bittersweetbynajla #cookieslebaran #hamperspremium,"#bittersweetbynajla, #cookieslebaran, #hamperspremium"
7615588207626865927,https://www.tiktok.com/@bittersweetbynajla/video/7615588207626865927,Simak video ini jangan sampai kamu jadi korban penipuan akun yang tidak bertanggung jawab‼️ #bittersweetbynajla,#bittersweetbynajla
7615523466162244871,https://www.tiktok.com/@bittersweetbynajla/video/7615523466162244871,Kita ga open banyak ya beb dubai chewy cookie jadi yang belum kebagian checkout di live sekarang🤩 #bittersweetbynajla #dubaichewycookie,"#bittersweetbynajla, #dubaichewycookie"
7615521725593292039,https://www.tiktok.com/@bittersweetbynajla/video/7615521725593292039,Yang belum kebagian harga kenalan Dubai Chewy Cookie JOIN LIVE SEKARANG‼️ #bittersweetbynajla #dubaichewycookie,"#bittersweetbynajla, #dubaichewycookie"
7615520191572757768,https://www.tiktok.com/@bittersweetbynajla/video/7615520191572757768,Yang belum punya cookies lebaran Join live sekarang‼️ #bittersweetbynajla,#bittersweetbynajla
7615514074524290312,https://www.tiktok.com/@bittersweetbynajla/video/7615514074524290312,4 cookies ramadan hari ini cuma 145 ribuan *Co hari ini dikirim setelah lebaran 🥰 #bittersweetbynajla #RamadanEkstraSeru,"#bittersweetbynajla, #ramadanekstraseru"
7615507889792273672,https://www.tiktok.com/@bittersweetbynajla/video/7615507889792273672,Siapa yang belum punya cookies lebaran ? Join live sekarang beb 🤩 #bittersweetbynajla,#bittersweetbynajla
7615461662962879751,https://www.tiktok.com/@bittersweetbynajla/video/7615461662962879751,REAL GUYS‼️ Jangan sampe kamu ketinggalan keseruannya 😱 #RamadanEkstraSeru @TikTok Shop by Tokopedia #bittersweetbynajla,"#ramadanekstraseru, #bittersweetbynajla"
7615146966200241415,https://www.tiktok.com/@bittersweetbynajla/video/7615146966200241415,Harga spesial launching 3 dubai chewy cuma 150 ribuan CUMA HARI INI‼️ #bittersweetbynajla #dubaichewycookie,"#bittersweetbynajla, #dubaichewycookie"
7615145293130091784,https://www.tiktok.com/@bittersweetbynajla/video/7615145293130091784,4 cookies ramadan + tas hampers cuma 150 ribuan aja di live bestii kapan lagi 😱 #bittersweetbynajla #cakelebaran,"#bittersweetbynajla, #cakelebaran"
7615142611984207112,https://www.tiktok.com/@bittersweetbynajla/video/7615142611984207112,"Lebaran tinggal menghitung hari beb, kamu udah siapin hampers belum ?  BURUAN JOIN LIVE SEKARANG‼️ #bittersweetbynajla #cakelebaran","#bittersweetbynajla, #cakelebaran"
7615141064936148231,https://www.tiktok.com/@bittersweetbynajla/video/7615141064936148231,Khusus hari ini cookies ramadan kamu bisa dapetin harga super ambyar😱 JOIN LIVE SEKARANG‼️ #bittersweetbynajla #cakelebaran,"#bittersweetbynajla, #cakelebaran"
7615139052072799495,https://www.tiktok.com/@bittersweetbynajla/video/7615139052072799495,Ada yang belum kebagian harga ambyar nastar glowing bittersweet ? JOIN LIVE SEKARANG‼️ #bittersweetbynajla #cakelebaran,"#bittersweetbynajla, #cakelebaran"
7615137811347361032,https://www.tiktok.com/@bittersweetbynajla/video/7615137811347361032,Marshmallow kita home made ya besti jadi g akan kemanisan dan dari bahan dan prosesnya bisa di pastikan halal 🥰 #bittersweetbynajla #dubaichewycookie,"#bittersweetbynajla, #dubaichewycookie"
7615130378608725256,https://www.tiktok.com/@bittersweetbynajla/video/7615130378608725256,Kunafa pistachio kita full ya beb 🤤 Checkout di live sekarang #bittersweetbynajla #dubaichewycookie,"#bittersweetbynajla, #dubaichewycookie"
7615128489901034760,https://www.tiktok.com/@bittersweetbynajla/video/7615128489901034760,Dubai chewy cookie PO produksi 4 harian ya beb CHECKOUT DI LIVE SEKARANG‼️ #bittersweetbynajla #dubaichewycookie,"#bittersweetbynajla, #dubaichewycookie"
7615126681430347016,https://www.tiktok.com/@bittersweetbynajla/video/7615126681430347016,Harga kenalan dubai chewy cookie isi 3 cuma 100 ribuan beb😱 CHECKOUT DI LIVE SEKARANG #bittersweetbynajla #dubaichewycookie,"#bittersweetbynajla, #dubaichewycookie"
7615117400479894802,https://www.tiktok.com/@bittersweetbynajla/video/7615117400479894802,"Cookies kita spek hampers cocok untuk bagi-bagi saat lebaran, CHECKOUT SEKARANG‼️ #bittersweetbynajla #cakelebaran","#bittersweetbynajla, #cakelebaran"
7615115171702361362,https://www.tiktok.com/@bittersweetbynajla/video/7615115171702361362,Harga kenalan dubai chewy cookie cuma 100 ribuan dapet 2 pcs bestii 😱 JOIN LIVE SEKARANG‼️ #bittersweetbynajla #dubaichewycookie,"#bittersweetbynajla, #dubaichewycookie"
7615113577564867858,https://www.tiktok.com/@bittersweetbynajla/video/7615113577564867858,Ini alasan kenapa kamu harus cobain Dubai Chewy Cookie versi bittersweet by najla ↗️ CHECKOUT DI LIVE SEKARANG‼️ #bittersweetbynajla #dubaichewycookie,"#bittersweetbynajla, #dubaichewycookie"
7615109767027117330,https://www.tiktok.com/@bittersweetbynajla/video/7615109767027117330,"Checkout cookies hari ini, keluar dari kitchen kita tgl 19 maret dan yang pasti kamu dapet harga paling ambyar 🤩 #bittersweetbynajla #cakelebaran","#bittersweetbynajla, #cakelebaran"
7615108433997614354,https://www.tiktok.com/@bittersweetbynajla/video/7615108433997614354,Harga kenalan dubai chewy cookies besti 😱 JOIN LIVE SEKARANG‼️ #bittersweetbynajla #dubaichewycookie,"#bittersweetbynajla, #dubaichewycookie"
7614057466464275720,https://www.tiktok.com/@bittersweetbynajla/video/7614057466464275720,Ada bocoran nih beb🤫 Dubai chewy cookie launching 9 maret 2026 🤩 #bittersweetbynajla #cakelebaran,"#bittersweetbynajla, #cakelebaran"
7614054356559629575,https://www.tiktok.com/@bittersweetbynajla/video/7614054356559629575,Kapan lagi 4 cookies cuma 100ribuan beb😱 CUMA HARI INI DI LIVE #bittersweetbynajla #cakelebaran,"#bittersweetbynajla, #cakelebaran"
7091550129836002586,https://www.tiktok.com/@lokasaji.official/video/7091550129836002586,Mama gigi baik nya bener bener nyata 😍😍 #raffinagita1717 #reviewmakanan #mamagigireview #mamagigi #kejuaroma #lokasajirachel #zoomchallenge #fypシ,"#raffinagita1717, #reviewmakanan, #mamagigireview, #mamagigi, #kejuaroma, #lokasajirachel, #zoomchallenge, #fypシ"
6943464275797232898,https://www.tiktok.com/@lokasaji.official/video/6943464275797232898,Mama sultan & Sultan cilik doyan banget nyamilin keju aroma lokasaji~ #lokasaji #raffinagita #rafathar  #fypシ #fyp #foryoupage #cemilansultan,"#lokasaji, #raffinagita, #rafathar, #fypシ, #fyp, #foryoupage, #cemilansultan"
7073838214062017818,https://www.tiktok.com/@lokasaji.official/video/7073838214062017818,Reply to @sukaayampahaatas  sepanjang jalan beneran degdegan huhu🥺🥺 #mamanur #aurelhermansyah #babyameena #malaikathidupku #ahha #babyahhajunior #thofu #fypシ,"#mamanur, #aurelhermansyah, #babyameena, #malaikathidupku, #ahha, #babyahhajunior, #thofu, #fypシ"
7626685144979623188,https://www.tiktok.com/@lokasaji.official/video/7626685144979623188,Aja aja adaa kelakuannya king @BANG MISTER ALOY,
7626655905823739157,https://www.tiktok.com/@lokasaji.official/video/7626655905823739157,Apalagi kalau JAWA + CANTIK😍@Erika Carlina,
7625168307641011476,https://www.tiktok.com/@lokasaji.official/video/7625168307641011476,Last day lokasaji dii Fastival Food Fest! Yukk buruan datengg!🤩,
7624858096053128468,https://www.tiktok.com/@lokasaji.official/video/7624858096053128468,Lokasaji selalu ada buat kamu!🤗,
7621826628720626964,https://www.tiktok.com/@lokasaji.official/video/7621826628720626964,Review customer loyal kita nihhh😜,
7618503147379608852,https://www.tiktok.com/@lokasaji.official/video/7618503147379608852,Yakinn mau redupin kita??😜,
7618468226359512340,https://www.tiktok.com/@lokasaji.official/video/7618468226359512340,Buka bersama team lokasaji🤗✨ Terimakasih ibu @Icha Swavira 🤍🤩,
7618422726012718357,https://www.tiktok.com/@lokasaji.official/video/7618422726012718357,Cimol Cheesy Melt Bojot🎶,
7618088207128775957,https://www.tiktok.com/@lokasaji.official/video/7618088207128775957,Wahh batu apa itu ya??,
7618046317138316564,https://www.tiktok.com/@lokasaji.official/video/7618046317138316564,Emangnya lebaran tanggal berapa sih guys?,
7616237495382002965,https://www.tiktok.com/@lokasaji.official/video/7616237495382002965,Sebenernya hectic juga siih tapi ga keliatan aja gasii😅,
7616011082116697364,https://www.tiktok.com/@lokasaji.official/video/7616011082116697364,Hayoo udah tau beluum singkatan cimol??,
7616010635658431764,https://www.tiktok.com/@lokasaji.official/video/7616010635658431764,Coba kamu pause dapet apa?,
7615540332268244244,https://www.tiktok.com/@lokasaji.official/video/7615540332268244244,Yaa gimana ya..,
7615505512221691156,https://www.tiktok.com/@lokasaji.official/video/7615505512221691156,Jadi salah siapa yaa,
7614390745817943317,https://www.tiktok.com/@lokasaji.official/video/7614390745817943317,Kayak ada manis manisnya gituu😚,
7614347756014030101,https://www.tiktok.com/@lokasaji.official/video/7614347756014030101,Jadi deg deggan dehh😟,
7614047762509827348,https://www.tiktok.com/@lokasaji.official/video/7614047762509827348,Puterr trusss,
7613767751408094485,https://www.tiktok.com/@lokasaji.official/video/7613767751408094485,Pilih yang pasti pasti aja gasiii🤪,
7613765124515450133,https://www.tiktok.com/@lokasaji.official/video/7613765124515450133,Bantuin kita dongg😅,
7613685993492860181,https://www.tiktok.com/@lokasaji.official/video/7613685993492860181,Yuhuu Loka Saji ada juga lohh di Trademarket 2026 yukk mampirr✨,
7613296972350393620,https://www.tiktok.com/@lokasaji.official/video/7613296972350393620,Sagu Keju✨Open PO hingga 5 Maret yuk klink link dibawah😍,
7613296642648722708,https://www.tiktok.com/@lokasaji.official/video/7613296642648722708,Pecinta coklat mana nih? Yuk PO sampaj 5 Maret aja Double Choco Nut di link dibawah😍,
7613296210140564757,https://www.tiktok.com/@lokasaji.official/video/7613296210140564757,Open PO Putri Salju sampai 5 Maret 2025😍 #kuker #putrisalju,"#kuker, #putrisalju"
7613250818078264597,https://www.tiktok.com/@lokasaji.official/video/7613250818078264597,"Kastangel lokasaji bisa kalian pesan di link ini yaa!  Open PO hingga tanggal 5 Maret, jangan sampai ketinggalan!😍",
7613203332563307796,https://www.tiktok.com/@lokasaji.official/video/7613203332563307796,Open PO Nastar Lokasaji sampai tanggal 5 Maret😍,
7612798080127126805,https://www.tiktok.com/@lokasaji.official/video/7612798080127126805,25 Februari - 1 Maret di @glamlocal.id Sparkling Ramaddan menyalaa✨,
7612249858027588885,https://www.tiktok.com/@lokasaji.official/video/7612249858027588885,"Buat kalian yang pengen tau sama bts kita sebagai crew store loka saji, beginilah keseruannyaa thankyou @glamlocal.id dan customer setiaaa🤍🤍",
7612232689747315988,https://www.tiktok.com/@lokasaji.official/video/7612232689747315988,Siapa nihh pecinta pedas daun jerukk🤪,
7612101381087874324,https://www.tiktok.com/@lokasaji.official/video/7612101381087874324,Masyallahh tabarakallahh,
7611944079051492628,https://www.tiktok.com/@lokasaji.official/video/7611944079051492628,Nabrak dikit ga ngaruh😜,
7611869276806434068,https://www.tiktok.com/@lokasaji.official/video/7611869276806434068,Loka saji izieennn tampill di @glamlocal.id 🫸🏻,
7611816981750222101,https://www.tiktok.com/@lokasaji.official/video/7611816981750222101,Mau yang pasti pasti aja ah,
7611732913561849109,https://www.tiktok.com/@lokasaji.official/video/7611732913561849109,Karna owner lebih penting kakk😆🙏🏻,
7611469171615878420,https://www.tiktok.com/@lokasaji.official/video/7611469171615878420,Kalo top one versi kamu apa nihh?🤗 #glamlocal,#glamlocal
7611441479801736469,https://www.tiktok.com/@lokasaji.official/video/7611441479801736469,Hm hm hm hm😭 #robibilmustofa,#robibilmustofa
7611187033314168085,https://www.tiktok.com/@lokasaji.official/video/7611187033314168085,Day One Lokasaji at @glamglowbeauty Sparkling Ramaddan🤗🙌🏻,
7611076950148287765,https://www.tiktok.com/@lokasaji.official/video/7611076950148287765,Jangan lupa dateng yaa!!😋 @glamlocal.id,
7611061166952942868,https://www.tiktok.com/@lokasaji.official/video/7611061166952942868,Yuk bukber bareng Loka Saji!😍#lokasaji #pim3 #glamlocal,"#lokasaji, #pim3, #glamlocal"
7610803240178863381,https://www.tiktok.com/@lokasaji.official/video/7610803240178863381,Waduhh😭🙏🏻,
7610775596683021588,https://www.tiktok.com/@lokasaji.official/video/7610775596683021588,How to find Loka Saji at @glamlocal.id Sparkling Ramadhan🙌🏻,
7610775032679107860,https://www.tiktok.com/@lokasaji.official/video/7610775032679107860,Siapa nihh pecinta cimol bojott yuk merapatt🙌🏻,
7610693759235329300,https://www.tiktok.com/@lokasaji.official/video/7610693759235329300,Girl Math Teory!😆 Udah paling benerr jajan lebih iritt coklat keju aroma nya lokasaji😍,
7609221006305135892,https://www.tiktok.com/@lokasaji.official/video/7609221006305135892,Untung ada yg satset Basreng + Sambal dari loka saji! #basrenglokasaji #samballokasaji,"#basrenglokasaji, #samballokasaji"
7608840710678252821,https://www.tiktok.com/@lokasaji.official/video/7608840710678252821,Susah berenti makann😭 #lokasaji #ramadhan #puasa,"#lokasaji, #ramadhan, #puasa"
7608582300758035732,https://www.tiktok.com/@lokasaji.official/video/7608582300758035732,Duhh gasabar makan basrengg😭😭 #basrenglokasaji,#basrenglokasaji
7608574448375041300,https://www.tiktok.com/@lokasaji.official/video/7608574448375041300,Biar apa sih?😏 #lokasaji #puasa,"#lokasaji, #puasa"
7608573824237440276,https://www.tiktok.com/@lokasaji.official/video/7608573824237440276,Ramadhan tibaaa😍 #lokasaji #ramadhan,"#lokasaji, #ramadhan"
7606875565173312789,https://www.tiktok.com/@lokasaji.official/video/7606875565173312789,Sampe sini paham kan?😋 #cimollokasaji,#cimollokasaji
7606866620849343765,https://www.tiktok.com/@lokasaji.official/video/7606866620849343765,Siapa tau next kamu yang dapet! Jangan lupa follow kita yaa😍😍 #lokasaji #cimollokasaji #temanngemilsetiapsaat,"#lokasaji, #cimollokasaji, #temanngemilsetiapsaat"
7606865317234478356,https://www.tiktok.com/@lokasaji.official/video/7606865317234478356,Yuhuu crew store kita di grebek CEO kita nihh👀 @Icha Swavira - Owner Lokasaji demi keamanan QC cimoll🤩 #cimollokasaji #beonfest2026,"#cimollokasaji, #beonfest2026"
7606196742920588564,https://www.tiktok.com/@lokasaji.official/video/7606196742920588564,Kalo kalian gini juga gaa??😆😆 #temanlokasaji #cimollokasaji,"#temanlokasaji, #cimollokasaji"
7605893944735468821,https://www.tiktok.com/@lokasaji.official/video/7605893944735468821,Ada @Zaskiadyamecca lhoo menjadi pemateri di BTN Expo 2026😍 Kita nitip keseruannya yuk!🤩 #lokasaji #temanngemilsetiapsaat #zaskiaadyamecca,"#lokasaji, #temanngemilsetiapsaat, #zaskiaadyamecca"
7605892476422982932,https://www.tiktok.com/@lokasaji.official/video/7605892476422982932,Akhirnyaa ketemu Kak @Marcello Tahitoe 🤩🤩Selamat menikmatii Loka Saji yaa kaaa!🤗 #temanlokasaji #btnexpo2026,"#temanlokasaji, #btnexpo2026"
7605890956281285909,https://www.tiktok.com/@lokasaji.official/video/7605890956281285909,Kira kira apa yaa makanan masa kecil kak @BCL Official ??😆 #BTNExpo2026 #lokasaji #bcl #cemilan,"#btnexpo2026, #lokasaji, #bcl, #cemilan"
7603271570949213461,https://www.tiktok.com/@lokasaji.official/video/7603271570949213461,Akhirnyaa ketemu @RANforyourlife 😆😆  #lokasaji #ranband #temanngemilsetiapsaat,"#lokasaji, #ranband, #temanngemilsetiapsaat"
7603224132225928468,https://www.tiktok.com/@lokasaji.official/video/7603224132225928468,“JANGAN KEBANYAKAN MIKIR” kalo kata @Christian Sugiono biar ga cepett tua😆 #lokasaji #btnexpo2026 #temanngemilsetiapsaat,"#lokasaji, #btnexpo2026, #temanngemilsetiapsaat"
7601456383053024532,https://www.tiktok.com/@lokasaji.official/video/7601456383053024532,LOH? Ada @Sal priadi di BTN EXPO 2026 bareng Loka Saji Nih! Kira kira makna lagu Ada Titik Titik Diujung Doa itu apa  yaaa?🤔,
7601109911468035349,https://www.tiktok.com/@lokasaji.official/video/7601109911468035349,SEREM BGT ada panglima CIMOL🫣🫣#panglimatrend #btnexpo2026 #lokasaji,"#panglimatrend, #btnexpo2026, #lokasaji"
7601035915099720980,https://www.tiktok.com/@lokasaji.official/video/7601035915099720980,OMG DOUYIN BGT KAKK @ISYANA SARASVATI 😭😭 di BTN Expo 2026 #lokasaji #isyanasarasvati #temanngemilsetiapsaat #btnexpo2026,"#lokasaji, #isyanasarasvati, #temanngemilsetiapsaat, #btnexpo2026"
7600757749756087573,https://www.tiktok.com/@lokasaji.official/video/7600757749756087573,Lokasaji Hadir di BTN Expo 2026 Jangan lupa datang dari tanggal 28 Januari - 1 Februari ya! Di Jakarta international Convention😍,
7596217440904793362,https://www.tiktok.com/@lokasaji.official/video/7596217440904793362,Kita usahakan deep talk sama team yang udah kayak keluarga ini🥹  #lokasaji #temanngemilsetiapsaat #lifeatlokasaji #rapat #camilanviral,"#lokasaji, #temanngemilsetiapsaat, #lifeatlokasaji, #rapat, #camilanviral"
7596216535962684680,https://www.tiktok.com/@lokasaji.official/video/7596216535962684680,Engkooll!💃 #lokasaji #genz #owner #cemilan #temanngemilsetiapsaat,"#lokasaji, #genz, #owner, #cemilan, #temanngemilsetiapsaat"
7595122646074035474,https://www.tiktok.com/@lokasaji.official/video/7595122646074035474,Keseruan Birthday Party Essilie yang ke 3 Tahun nihh putri dari @Baba Rigen 🫰🏻🥰 #BirthdayParty #lokasaji #temanngemilaetiapsaat #rigensih,"#birthdayparty, #lokasaji, #temanngemilaetiapsaat, #rigensih"
7595122059777297671,https://www.tiktok.com/@lokasaji.official/video/7595122059777297671,Kira kira Resolusi @Baba Rigen ditahun 2026 apa yaa?? #resolusi2026  #lokasaji #camilanviral,"#resolusi2026, #lokasaji, #camilanviral"
7595121239685877000,https://www.tiktok.com/@lokasaji.official/video/7595121239685877000,Lokasaji hadir di Birthday Party nya Alyshaa dan Kareem putra dan putrinya kak @NisrinaJinan lhoo!🫰🏻 #promomakanharian #Lokasaji #temanngemilsetiapsaat,"#promomakanharian, #lokasaji, #temanngemilsetiapsaat"
7592479833666424072,https://www.tiktok.com/@lokasaji.official/video/7592479833666424072,"RECAP LOKASAJI 2025✨Dari satu kemasan ke ribuan momen. 2025 mengajarkan bahwa snack bukan cuma soal rasa, tapi tentang kebersamaan🫂 #recap2025 #lokasaji #temanngemilsetiaprasa #kuliner #cimollokasajiberbagirasa","#recap2025, #lokasaji, #temanngemilsetiaprasa, #kuliner, #cimollokasajiberbagirasa"
7589916191108467989,https://www.tiktok.com/@lokasaji.official/video/7589916191108467989,Intip keseruan Glamlocal kemarin yuk Teman! #pestarasaakhirtahun #lokasaji #glamlocal2025,"#pestarasaakhirtahun, #lokasaji, #glamlocal2025"
7589912195685682453,https://www.tiktok.com/@lokasaji.official/video/7589912195685682453,Keseruan Lokasaji di Super Sale Project Vol 1 nihh!  #supersaleprojectbandung #lokasaji,"#supersaleprojectbandung, #lokasaji"
7589911893280869652,https://www.tiktok.com/@lokasaji.official/video/7589911893280869652,End Year Sale Lokasaji di @glamlocal.id yuk intip keseruannya!👀 #glamlocal2025 #pestarasaakhirtahun,"#glamlocal2025, #pestarasaakhirtahun"
7585759292574256404,https://www.tiktok.com/@lokasaji.official/video/7585759292574256404,Ini dia tenant kita di @glamlocal.id cuman sampai tanggal 21 Desember jadi jangan sampai ketinggalan yaa!🙂‍↕️ #glamlocal2025 #lokasaji #glamlocaljakarta,"#glamlocal2025, #lokasaji, #glamlocaljakarta"
7585758939896220948,https://www.tiktok.com/@lokasaji.official/video/7585758939896220948,Makanan favoritnya kak @AGHNIA nihh!😍 #cimollokasaji #glamlocal2025,"#cimollokasaji, #glamlocal2025"
7585757802333850900,https://www.tiktok.com/@lokasaji.official/video/7585757802333850900,Recap Day 2 at Glamlocal 2025! Kalian udah dateng belum?!🫵🏻Kita tunggu yaaa! #lokasaji #glamlocal2025,"#lokasaji, #glamlocal2025"
7585757311319280917,https://www.tiktok.com/@lokasaji.official/video/7585757311319280917,Get ready untuk kalian semua di Glamlocal 2025😎  #glamlocal2025 #lokasaji,"#glamlocal2025, #lokasaji"
7585757018657393940,https://www.tiktok.com/@lokasaji.official/video/7585757018657393940,TERIMAKASIHHH KAK @ndshvv 💗💗 Kita ga expect sekali😭🙏🏻 #lokasaji #glamlocal2025,"#lokasaji, #glamlocal2025"
7585756389537025301,https://www.tiktok.com/@lokasaji.official/video/7585756389537025301,Day 1 Glamlocal 2025 Absen dong adakah kamu disini?👀 #glamlocal2025 #lokasaji #pimjakarta,"#glamlocal2025, #lokasaji, #pimjakarta"
7585756040143195412,https://www.tiktok.com/@lokasaji.official/video/7585756040143195412,Bikinn ngilerr kan kalo kak @ndshvv makan keju aroma dari lokasaji🤤 Masa kamu belum coba?! #lokasaji #kejuaroma #glamlocal2025,"#lokasaji, #kejuaroma, #glamlocal2025"
7585755043425553685,https://www.tiktok.com/@lokasaji.official/video/7585755043425553685,"Udah banyak influencer yang coba lokasaji di Day 1 Glamlocal, masa kamu belum?!🫵🏻 #glamlocaljakarta #lokasaji #pimjakarta","#glamlocaljakarta, #lokasaji, #pimjakarta"
7585754572120067349,https://www.tiktok.com/@lokasaji.official/video/7585754572120067349,"Lokasaji sekarang hadir di PIM 3 di event Glamlocal 2025 lhoo, Yuk jangan sampai kelewatan!🙋🏻‍♀️ #lokasaji #glamlocal2025","#lokasaji, #glamlocal2025"
7572090298281561351,https://www.tiktok.com/@lokasaji.official/video/7572090298281561351,"Cimol lagi cimol lagi dan cimol lagi, cimol chesy melt dari lokasaji emang selalu bikin nagih😍😍 #cimolcheesymelt #jajanmurah #frozenfoodbandung #cimolviral","#cimolcheesymelt, #jajanmurah, #frozenfoodbandung, #cimolviral"
7569882003365973255,https://www.tiktok.com/@lokasaji.official/video/7569882003365973255,"Dari pada ngejar kamu yang ga pastiii, mending ngejar lokasaji yang udah pastii ga akan pernah bikin kecewa🫣 #lokasaji #kuliner #cimolcheesymelt #kejuaroma #cimollokasajiberbagirasa","#lokasaji, #kuliner, #cimolcheesymelt, #kejuaroma, #cimollokasajiberbagirasa"
